Car ID,Date,Company,Model,Engine,Transmission,Body Style,Color,Price
21153,11/17/2023,Audi,A6,Overhead Camshaft,Manual,SUV,Pale White,13000
21154,11/17/2023,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,20000
21155,11/17/2023,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,35000
21156,11/17/2023,Mercury,Mountaineer,Overhead Camshaft,Manual,SUV,Pale White,21001
21157,11/17/2023,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,19000
21158,11/17/2023,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,19200
21159,11/17/2023,Lexus,LX470,Overhead Camshaft,Manual,SUV,Pale White,54000
21160,11/17/2023,Chevrolet,Corvette,Overhead Camshaft,Manual,SUV,Pale White,22000
21161,11/17/2023,Lincoln,Continental,Overhead Camshaft,Manual,Passenger,Pale White,82000
21162,11/17/2023,Mitsubishi,Diamante,Overhead Camshaft,Manual,Hatchback,Black,22000
21163,11/17/2023,Volvo,C70,Overhead Camshaft,Manual,Hatchback,Pale White,24200
21164,11/17/2023,Honda,Accord,Overhead Camshaft,Manual,Sedan,Black,43000
21165,11/17/2023,Plymouth,Neon,Overhead Camshaft,Manual,SUV,Pale White,22500
21166,11/18/2023,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,18001
21167,11/18/2023,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,69001
21168,11/18/2023,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,19001
21169,11/18/2023,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,19001
21170,11/18/2023,Lexus,LX470,Overhead Camshaft,Manual,SUV,Pale White,54001
21171,11/18/2023,Chevrolet,Corvette,Overhead Camshaft,Manual,SUV,Pale White,22001
21172,11/18/2023,Lincoln,Continental,Overhead Camshaft,Manual,Passenger,Pale White,82001
21173,11/18/2023,Ford,Escort,Overhead Camshaft,Manual,Passenger,Black,11001
21174,11/18/2023,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,SUV,Pale White,29000
21175,11/18/2023,Oldsmobile,Bravada,Overhead Camshaft,Manual,Hatchback,Black,36001
21176,11/18/2023,Dodge,Ram Pickup,Overhead Camshaft,Manual,SUV,Pale White,21000
21177,11/18/2023,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,62001
21178,11/18/2023,Cadillac,Eldorado,Overhead Camshaft,Manual,Passenger,Black,85000
21179,11/18/2023,Pontiac,Sunfire,Overhead Camshaft,Manual,Sedan,Pale White,43000
21180,11/18/2023,Buick,Regal,Overhead Camshaft,Manual,Passenger,Pale White,43000
21181,11/18/2023,Audi,A6,Overhead Camshaft,Manual,SUV,Black,25000
21182,11/18/2023,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,39000
21183,11/18/2023,Acura,RL,DoubleÂ Overhead Camshaft,Auto,SUV,Black,24001
21184,11/18/2023,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,SUV,Black,49000
21185,11/18/2023,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,19001
21186,11/18/2023,Oldsmobile,Intrigue,Overhead Camshaft,Manual,SUV,Pale White,37000
21187,11/18/2023,Mercedes-B,SLK,Overhead Camshaft,Manual,Passenger,Pale White,17000
21188,11/18/2023,Buick,Park Avenue,Overhead Camshaft,Manual,Hatchback,Black,29000
21189,11/18/2023,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,46000
21190,11/18/2023,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,33000
21191,11/18/2023,Volvo,C70,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,12000
21192,11/18/2023,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,25000
21193,11/18/2023,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,45500
21194,11/18/2023,Nissan,Maxima,Overhead Camshaft,Manual,Sedan,Pale White,22000
21195,11/18/2023,Oldsmobile,Aurora,Overhead Camshaft,Manual,Passenger,Pale White,71000
21196,11/18/2023,Pontiac,Sunfire,Overhead Camshaft,Manual,Sedan,Pale White,43000
21197,11/18/2023,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,39000
21198,11/18/2023,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,15000
21199,11/18/2023,Audi,A6,Overhead Camshaft,Manual,SUV,Black,25000
21200,11/18/2023,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,31000
21201,11/18/2023,Pontiac,Bonneville,Overhead Camshaft,Manual,Hatchback,Pale White,11350
21202,11/18/2023,Ford,Escort,Overhead Camshaft,Manual,Passenger,Black,11000
21203,11/18/2023,Saturn,SC,Overhead Camshaft,Manual,SUV,Pale White,61200
21204,11/18/2023,Oldsmobile,Bravada,Overhead Camshaft,Manual,Hatchback,Black,36500
21205,11/18/2023,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,53000
21206,11/18/2023,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,62000
21207,11/18/2023,Porsche,Carrera Coupe,Overhead Camshaft,Manual,SUV,Pale White,26000
21208,11/18/2023,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,20500
21209,11/18/2023,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,18000
21210,11/18/2023,Plymouth,Prowler,Overhead Camshaft,Manual,Hatchback,Pale White,16000
21211,11/18/2023,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,31000
21212,11/18/2023,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,57000
21213,11/18/2023,Volvo,S40,Overhead Camshaft,Manual,Sedan,Black,36400
21214,11/18/2023,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,21500
21215,11/18/2023,Toyota,4Runner,Overhead Camshaft,Manual,Sedan,Black,25500
21216,11/18/2023,Mercedes-B,S-Class,Overhead Camshaft,Manual,SUV,Black,85000
21217,11/18/2023,Mitsubishi,3000GT,Overhead Camshaft,Manual,Sedan,Pale White,21000
21218,11/18/2023,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,25000
21219,11/18/2023,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,21000
21220,11/18/2023,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,62000
21221,11/18/2023,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,36000
21222,11/18/2023,Ford,Crown Victoria,Overhead Camshaft,Manual,Passenger,Pale White,20000
21223,11/18/2023,Nissan,Frontier,Overhead Camshaft,Manual,Hatchback,Black,53000
21224,11/18/2023,Nissan,Pathfinder,Overhead Camshaft,Manual,SUV,Black,69001
21225,11/18/2023,Acura,RL,Overhead Camshaft,Manual,SUV,Pale White,31500
21226,11/19/2023,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,SUV,Black,26500
21227,11/19/2023,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,20001
21228,11/19/2023,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,18001
21229,11/19/2023,Plymouth,Prowler,Overhead Camshaft,Manual,Hatchback,Pale White,16001
21230,11/19/2023,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,31001
21231,11/19/2023,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,18000
21232,11/19/2023,Volvo,S40,Overhead Camshaft,Manual,Sedan,Black,36001
21233,11/19/2023,Ford,F-Series,Overhead Camshaft,Manual,Passenger,Pale White,13001
21234,11/19/2023,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,28001
21235,11/19/2023,Buick,Century,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,17000
21236,11/19/2023,Chevrolet,Prizm,Overhead Camshaft,Manual,SUV,Pale White,22000
21237,11/19/2023,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,45000
21238,11/19/2023,Lincoln,Town car,Overhead Camshaft,Manual,Hatchback,Pale White,33001
21239,11/19/2023,Subaru,Forester,Overhead Camshaft,Manual,SUV,Pale White,17000
21240,11/19/2023,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,57001
21241,11/19/2023,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,42001
21242,11/19/2023,Mercury,Mystique,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,9001
21243,11/19/2023,Acura,RL,Overhead Camshaft,Manual,SUV,Pale White,34001
21244,11/19/2023,Toyota,Sienna,Overhead Camshaft,Manual,Passenger,Black,27000
21245,11/19/2023,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,19000
21246,11/19/2023,Porsche,Boxter,Overhead Camshaft,Manual,SUV,Pale White,24000
21247,11/19/2023,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,46001
21248,11/19/2023,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,39500
21249,11/19/2023,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,24000
21250,11/19/2023,Volvo,C70,Overhead Camshaft,Manual,Hatchback,Black,36000
21251,11/19/2023,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,10500
21252,11/19/2023,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,38500
21253,11/19/2023,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,45001
21254,11/19/2023,Dodge,Dakota,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,21001
21255,11/19/2023,Chevrolet,Prizm,Overhead Camshaft,Manual,SUV,Black,44500
21256,11/19/2023,Subaru,Outback,Overhead Camshaft,Manual,SUV,Pale White,49000
21257,11/19/2023,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,53000
21258,11/19/2023,Volvo,S80,Overhead Camshaft,Manual,Sedan,Pale White,25001
21259,11/19/2023,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,45001
21260,11/19/2023,Volkswagen,GTI,Overhead Camshaft,Manual,SUV,Black,25001
21261,11/19/2023,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Hatchback,Pale White,17000
21262,11/19/2023,Honda,Passport,Overhead Camshaft,Manual,SUV,Pale White,27001
21263,11/19/2023,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,46001
21264,11/19/2023,Chevrolet,Impala,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,21000
21265,11/19/2023,Jaguar,S-Type,Overhead Camshaft,Manual,Passenger,Pale White,20000
21266,11/19/2023,Nissan,Maxima,Overhead Camshaft,Manual,Sedan,Pale White,54000
21267,11/19/2023,Pontiac,Sunfire,Overhead Camshaft,Manual,Sedan,Pale White,43000
21268,11/19/2023,Oldsmobile,Cutlass,Overhead Camshaft,Manual,Sedan,Pale White,41500
21269,11/19/2023,Chevrolet,Prizm,Overhead Camshaft,Manual,SUV,Pale White,21001
21270,11/19/2023,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,22000
21271,11/19/2023,Ford,Mustang,Overhead Camshaft,Manual,Hatchback,Pale White,43000
21272,11/19/2023,Chevrolet,Cavalier,Overhead Camshaft,Manual,SUV,Pale White,20000
21273,11/19/2023,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,16000
21274,11/19/2023,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,26500
21275,11/19/2023,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,18000
21276,11/19/2023,Toyota,Sienna,Overhead Camshaft,Manual,Passenger,Black,12000
21277,11/19/2023,Audi,A6,DoubleÂ Overhead Camshaft,Auto,SUV,Black,27000
21278,11/19/2023,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,31000
21279,11/19/2023,Audi,A4,Overhead Camshaft,Manual,SUV,Pale White,12001
21280,11/19/2023,Ford,F-Series,Overhead Camshaft,Manual,Passenger,Pale White,13500
21281,11/19/2023,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,28000
21282,11/19/2023,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,22000
21283,11/19/2023,Cadillac,Seville,Overhead Camshaft,Manual,SUV,Pale White,22600
21284,11/19/2023,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,19000
21285,11/19/2023,Lincoln,Town car,Overhead Camshaft,Manual,Hatchback,Pale White,33500
21286,11/19/2023,Saturn,SC,Overhead Camshaft,Manual,SUV,Pale White,61500
21287,11/19/2023,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,57000
21288,11/19/2023,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,42000
21289,11/19/2023,Mercury,Mystique,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,9000
21290,11/19/2023,Acura,RL,Overhead Camshaft,Manual,SUV,Pale White,34000
21291,11/19/2023,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,19000
21292,11/19/2023,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,22000
21293,11/19/2023,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,53000
21294,11/19/2023,Mercury,Villager,Overhead Camshaft,Manual,Passenger,Pale White,14000
21295,11/19/2023,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,26200
21296,11/19/2023,Lexus,LS400,Overhead Camshaft,Manual,Sedan,Pale White,13200
21297,11/19/2023,Dodge,Ram Pickup,Overhead Camshaft,Manual,SUV,Pale White,16000
21298,11/19/2023,Chevrolet,Malibu,Overhead Camshaft,Manual,SUV,Pale White,14001
21299,11/19/2023,Lexus,RX300,Overhead Camshaft,Manual,SUV,Black,18001
21300,11/19/2023,Mercedes-B,S-Class,Overhead Camshaft,Manual,SUV,Pale White,21000
21301,11/19/2023,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,9000
21302,11/19/2023,Mercury,Grand Marquis,Overhead Camshaft,Manual,SUV,Pale White,16000
21303,11/19/2023,BMW,528i,Overhead Camshaft,Manual,SUV,Pale White,29000
21304,11/19/2023,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,36000
21305,11/19/2023,BMW,528i,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,62000
21306,11/19/2023,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,15000
21307,11/19/2023,Plymouth,Voyager,Overhead Camshaft,Manual,Passenger,Pale White,20000
21308,11/19/2023,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,19000
21309,11/19/2023,Toyota,Celica,Overhead Camshaft,Manual,SUV,Pale White,14000
21310,11/19/2023,Mercury,Mountaineer,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,21001
21311,11/19/2023,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,15000
21312,11/19/2023,Jaguar,S-Type,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,27700
21313,11/19/2023,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,22000
21314,11/19/2023,Lincoln,Navigator,Overhead Camshaft,Manual,Sedan,Pale White,33000
21315,11/19/2023,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Sedan,Black,12000
21316,11/20/2023,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,19001
21317,11/20/2023,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,22001
21318,11/20/2023,Cadillac,Seville,Overhead Camshaft,Manual,SUV,Black,44001
21319,11/20/2023,Mercury,Villager,Overhead Camshaft,Manual,Passenger,Pale White,14001
21320,11/20/2023,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,26001
21321,11/20/2023,Lexus,LS400,Overhead Camshaft,Manual,Sedan,Pale White,13001
21322,11/20/2023,Chevrolet,Malibu,Overhead Camshaft,Manual,SUV,Pale White,82001
21323,11/20/2023,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,22001
21324,11/20/2023,Mercedes-B,CL500,Overhead Camshaft,Manual,SUV,Pale White,29001
21325,11/20/2023,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,19001
21326,11/20/2023,Mercury,Grand Marquis,Overhead Camshaft,Manual,SUV,Pale White,71001
21327,11/20/2023,Buick,Park Avenue,Overhead Camshaft,Manual,Hatchback,Black,29001
21328,11/20/2023,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,39001
21329,11/20/2023,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,19001
21330,11/20/2023,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,33301
21331,11/20/2023,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,18001
21332,11/20/2023,Volkswagen,Jetta,Overhead Camshaft,Manual,Passenger,Pale White,24001
21333,11/20/2023,Volvo,S40,Overhead Camshaft,Manual,Sedan,Black,36001
21334,11/20/2023,Chevrolet,Lumina,Overhead Camshaft,Manual,Passenger,Black,10001
21335,11/20/2023,Mercedes-B,CL500,Overhead Camshaft,Manual,SUV,Pale White,29001
21336,11/20/2023,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,41001
21337,11/20/2023,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,42001
21338,11/20/2023,Mercedes-B,S-Class,Overhead Camshaft,Manual,SUV,Pale White,21500
21339,11/20/2023,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,28500
21340,11/20/2023,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,SUV,Black,21200
21341,11/20/2023,Mercury,Grand Marquis,Overhead Camshaft,Manual,SUV,Black,49200
21342,11/20/2023,BMW,528i,Overhead Camshaft,Manual,SUV,Pale White,14000
21343,11/20/2023,Volvo,S80,Overhead Camshaft,Manual,Sedan,Pale White,21000
21344,11/20/2023,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,9500
21345,11/20/2023,Plymouth,Voyager,Overhead Camshaft,Manual,Passenger,Pale White,20000
21346,11/20/2023,Volvo,V70,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,39000
21347,11/20/2023,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,19500
21348,11/20/2023,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Hardtop,Black,38000
21349,11/20/2023,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,21500
21350,11/20/2023,Mitsubishi,Diamante,Overhead Camshaft,Manual,Hatchback,Black,49001
21351,11/20/2023,Lexus,LS400,Overhead Camshaft,Manual,Sedan,Pale White,54001
21352,11/20/2023,Chevrolet,Monte Carlo,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,21001
21353,11/20/2023,BMW,328i,Overhead Camshaft,Manual,Sedan,Black,69001
21354,11/20/2023,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Hardtop,Pale White,18500
21355,11/20/2023,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,22001
21356,11/20/2023,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,12001
21357,11/20/2023,Acura,Integra,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,45000
21358,11/20/2023,Mercury,Mountaineer,DoubleÂ Overhead Camshaft,Auto,Hardtop,Pale White,21000
21359,11/20/2023,Dodge,Intrepid,Overhead Camshaft,Manual,Sedan,Black,11000
21360,11/20/2023,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,27000
21361,11/20/2023,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,29000
21362,11/20/2023,BMW,528i,Overhead Camshaft,Manual,SUV,Pale White,16500
21363,11/20/2023,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,19000
21364,11/20/2023,Mercedes-B,SLK230,Overhead Camshaft,Manual,Hatchback,Pale White,71000
21365,11/20/2023,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,15000
21366,11/20/2023,Audi,A6,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,42000
21367,11/20/2023,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,39500
21368,11/20/2023,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,26000
21369,11/20/2023,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Hardtop,Pale White,39001
21370,11/20/2023,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,26000
21371,11/20/2023,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,23000
21372,11/20/2023,Lexus,LS400,Overhead Camshaft,Manual,Sedan,Pale White,13000
21373,11/20/2023,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,19000
21374,11/20/2023,Audi,A4,DoubleÂ Overhead Camshaft,Auto,Hardtop,Black,27001
21375,11/20/2023,Toyota,Sienna,Overhead Camshaft,Manual,Passenger,Black,12000
21376,11/20/2023,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,25100
21377,11/20/2023,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,69000
21378,11/20/2023,Toyota,Camry,Overhead Camshaft,Manual,Hatchback,Black,34000
21379,11/20/2023,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,33000
21380,11/20/2023,Volkswagen,Jetta,Overhead Camshaft,Manual,Passenger,Pale White,45000
21381,11/20/2023,BMW,528i,DoubleÂ Overhead Camshaft,Auto,SUV,Black,31000
21382,11/20/2023,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,22000
21383,11/20/2023,Mercedes-B,CL500,Overhead Camshaft,Manual,SUV,Pale White,29000
21384,11/20/2023,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,19000
21385,11/20/2023,Mercury,Grand Marquis,Overhead Camshaft,Manual,SUV,Pale White,71000
21386,11/20/2023,Buick,Park Avenue,Overhead Camshaft,Manual,Hatchback,Black,29000
21387,11/20/2023,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,39500
21388,11/20/2023,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,19000
21389,11/20/2023,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,33000
21390,11/20/2023,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,18000
21391,11/20/2023,Volkswagen,Jetta,Overhead Camshaft,Manual,Passenger,Pale White,24000
21392,11/20/2023,Volvo,S40,Overhead Camshaft,Manual,Sedan,Black,36500
21393,11/20/2023,Chevrolet,Lumina,Overhead Camshaft,Manual,Passenger,Black,10000
21394,11/20/2023,Mercedes-B,CL500,Overhead Camshaft,Manual,SUV,Pale White,29400
21395,11/20/2023,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,41000
21396,11/20/2023,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,42200
21397,11/20/2023,Ford,Crown Victoria,Overhead Camshaft,Manual,Passenger,Pale White,20100
21398,11/20/2023,Lincoln,Continental,Overhead Camshaft,Manual,Passenger,Pale White,82000
21399,11/20/2023,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,17000
21400,11/20/2023,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,27000
21401,11/20/2023,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Sedan,Pale White,34001
21402,11/20/2023,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,17001
21403,11/20/2023,Lincoln,Continental,Overhead Camshaft,Manual,Passenger,Black,42001
21404,11/20/2023,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,SUV,Black,19250
21405,11/20/2023,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Hardtop,Pale White,15001
21406,11/20/2023,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,45000
21407,11/20/2023,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,12000
