Sales ID,Dealer Name,Dealer Region,Dealer Number
22773,Enterprise Rent A Car,Aurora,60504-7114
22774,Gartner Buick Hyundai Saab,Greenville,38701-8047
22775,Hatfield Volkswagen,Pasco,99301-3882
22776,Iceberg Rentals,Janesville,53546-9427
22777,McKinney Dodge Chrysler Jeep,Scottsdale,85257-3102
22778,Motor Vehicle Branch Office,Austin,78758-7841
22779,New Castle Ford Lincoln Mercury,Aurora,60504-7114
22780,Pars Auto Sales,Greenville,38701-8047
22781,Diehl Motor CO Inc,Pasco,06457-3834
22782,Progressive Shippers Cooperative Association No,Janesville,53546-9427
22783,Rabun Used Car Sales,Scottsdale,85257-3102
22784,Race Car Help,Austin,78758-7841
22785,Ryder Truck Rental and Leasing,Middletown,06457-3834
22786,Saab-Belle Dodge,Aurora,60504-7114
22787,Scrivener Performance Engineering,Greenville,38701-8047
22788,Star Enterprises Inc,Pasco,99301-3882
22789,Suburban Ford,Janesville,53546-9427
22790,Hatfield Volkswagen,Austin,99301-3882
22791,U-Haul CO,Austin,78758-7841
22792,Iceberg Rentals,Janesville,53546-9427
22793,Rabun Used Car Sales,Scottsdale,85257-3102
22794,Nebo Chevrolet,Middletown,06457-3834
22795,Ryder Truck Rental and Leasing,Middletown,06457-3834
22796,Saab-Belle Dodge,Aurora,60504-7114
22797,Scrivener Performance Engineering,Greenville,38701-8047
22798,Star Enterprises Inc,Pasco,99301-3882
22799,Pars Auto Sales,Greenville,38701-8047
22800,Tri-State Mack Inc,Scottsdale,85257-3102
22801,U-Haul CO,Austin,78758-7841
22802,Buddy Storbeck's Diesel Service Inc,Middletown,06457-3834
22803,Suburban Ford,Janesville,53546-9427
22804,Tri-State Mack Inc,Aurora,85257-3102
22805,Rabun Used Car Sales,Austin,85257-3102
22806,Chrysler Plymouth,Janesville,53546-9427
22807,C & M Motors Inc,Aurora,60504-7114
22808,Capitol KIA,Greenville,38701-8047
22809,Chrysler of Tri-Cities,Pasco,99301-3882
22810,Chrysler Plymouth,Janesville,53546-9427
22811,Classic Chevy,Scottsdale,85257-3102
22812,Clay Johnson Auto Sales,Austin,78758-7841
22813,Ryder Truck Rental and Leasing,Middletown,06457-3834
22814,Enterprise Rent A Car,Aurora,60504-7114
22815,Gartner Buick Hyundai Saab,Greenville,38701-8047
22816,Hatfield Volkswagen,Pasco,99301-3882
22817,Scrivener Performance Engineering,Greenville,38701-8047
22818,McKinney Dodge Chrysler Jeep,Scottsdale,85257-3102
22819,Chrysler of Tri-Cities,Pasco,99301-3882
22820,Nebo Chevrolet,Middletown,06457-3834
22821,New Castle Ford Lincoln Mercury,Aurora,60504-7114
22822,Pars Auto Sales,Greenville,38701-8047
22823,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,99301-3882
22824,Progressive Shippers Cooperative Association No,Janesville,53546-9427
22825,Rabun Used Car Sales,Scottsdale,85257-3102
22826,Race Car Help,Austin,78758-7841
22827,Chrysler Plymouth,Janesville,53546-9427
22828,Saab-Belle Dodge,Aurora,60504-7114
22829,Suburban Ford,Janesville,53546-9427
22830,Star Enterprises Inc,Pasco,99301-3882
22831,Suburban Ford,Janesville,53546-9427
22832,Chrysler Plymouth,Janesville,53546-9427
22833,U-Haul CO,Austin,78758-7841
22834,Progressive Shippers Cooperative Association No,Janesville,53546-9427
22835,Gartner Buick Hyundai Saab,Janesville,38701-8047
22836,Hatfield Volkswagen,Scottsdale,99301-3882
22837,Iceberg Rentals,Austin,53546-9427
22838,McKinney Dodge Chrysler Jeep,Middletown,85257-3102
22839,Tri-State Mack Inc,Scottsdale,85257-3102
22840,Nebo Chevrolet,Greenville,06457-3834
22841,New Castle Ford Lincoln Mercury,Pasco,60504-7114
22842,Pars Auto Sales,Janesville,38701-8047
22843,Pitre Buick-Pontiac-Gmc of Scottsdale,Scottsdale,99301-3882
22844,Progressive Shippers Cooperative Association No,Austin,53546-9427
22845,Rabun Used Car Sales,Middletown,85257-3102
22846,Race Car Help,Aurora,78758-7841
22847,Ryder Truck Rental and Leasing,Greenville,06457-3834
22848,Saab-Belle Dodge,Pasco,60504-7114
22849,Scrivener Performance Engineering,Janesville,38701-8047
22850,Star Enterprises Inc,Scottsdale,99301-3882
22851,C & M Motors Inc,Scottsdale,60504-7114
22852,Tri-State Mack Inc,Middletown,85257-3102
22853,U-Haul CO,Aurora,78758-7841
22854,Progressive Shippers Cooperative Association No,Greenville,53546-9427
22855,Rabun Used Car Sales,Pasco,85257-3102
22856,Race Car Help,Janesville,78758-7841
22857,Ryder Truck Rental and Leasing,Scottsdale,06457-3834
22858,Saab-Belle Dodge,Austin,60504-7114
22859,Scrivener Performance Engineering,Middletown,38701-8047
22860,Star Enterprises Inc,Aurora,99301-3882
22861,Suburban Ford,Greenville,53546-9427
22862,Tri-State Mack Inc,Pasco,85257-3102
22863,Saab-Belle Dodge,Aurora,60504-7114
22864,Scrivener Performance Engineering,Greenville,38701-8047
22865,Star Enterprises Inc,Pasco,99301-3882
22866,Suburban Ford,Janesville,53546-9427
22867,Tri-State Mack Inc,Scottsdale,85257-3102
22868,Race Car Help,Austin,78758-7841
22869,Progressive Shippers Cooperative Association No,Middletown,53546-9427
22870,Ryder Truck Rental and Leasing,Middletown,06457-3834
22871,Progressive Shippers Cooperative Association No,Greenville,53546-9427
22872,Rabun Used Car Sales,Pasco,85257-3102
22873,Race Car Help,Janesville,78758-7841
22874,Ryder Truck Rental and Leasing,Scottsdale,06457-3834
22875,Saab-Belle Dodge,Aurora,60504-7114
22876,Scrivener Performance Engineering,Middletown,38701-8047
22877,Star Enterprises Inc,Aurora,99301-3882
22878,Scrivener Performance Engineering,Greenville,38701-8047
22879,Tri-State Mack Inc,Pasco,85257-3102
22880,U-Haul CO,Janesville,78758-7841
22881,Buddy Storbeck's Diesel Service Inc,Scottsdale,06457-3834
22882,C & M Motors Inc,Austin,60504-7114
22883,Capitol KIA,Janesville,38701-8047
22884,Chrysler of Tri-Cities,Scottsdale,99301-3882
22885,Chrysler Plymouth,Austin,53546-9427
22886,Classic Chevy,Middletown,85257-3102
22887,Clay Johnson Auto Sales,Aurora,78758-7841
22888,Diehl Motor CO Inc,Greenville,06457-3834
22889,Enterprise Rent A Car,Pasco,60504-7114
22890,Gartner Buick Hyundai Saab,Janesville,38701-8047
22891,Progressive Shippers Cooperative Association No,Janesville,53546-9427
22892,New Castle Ford Lincoln Mercury,Aurora,60504-7114
22893,Pars Auto Sales,Greenville,38701-8047
22894,Suburban Ford,Janesville,53546-9427
22895,Progressive Shippers Cooperative Association No,Janesville,53546-9427
22896,Capitol KIA,Greenville,38701-8047
22897,Race Car Help,Austin,78758-7841
22898,Capitol KIA,Greenville,38701-8047
22899,Chrysler of Tri-Cities,Pasco,99301-3882
22900,Hatfield Volkswagen,Pasco,99301-3882
22901,Classic Chevy,Scottsdale,85257-3102
22902,Clay Johnson Auto Sales,Austin,78758-7841
22903,Diehl Motor CO Inc,Middletown,06457-3834
22904,Enterprise Rent A Car,Aurora,60504-7114
22905,McKinney Dodge Chrysler Jeep,Scottsdale,85257-3102
22906,Hatfield Volkswagen,Pasco,99301-3882
22907,Race Car Help,Austin,78758-7841
22908,Clay Johnson Auto Sales,Austin,78758-7841
22909,Diehl Motor CO Inc,Middletown,06457-3834
22910,Enterprise Rent A Car,Aurora,60504-7114
22911,Gartner Buick Hyundai Saab,Greenville,38701-8047
22912,Hatfield Volkswagen,Pasco,99301-3882
22913,Iceberg Rentals,Janesville,53546-9427
22914,U-Haul CO,Austin,78758-7841
22915,Motor Vehicle Branch Office,Austin,78758-7841
22916,Nebo Chevrolet,Middletown,06457-3834
22917,New Castle Ford Lincoln Mercury,Aurora,60504-7114
22918,Buddy Storbeck's Diesel Service Inc,Janesville,06457-3834
22919,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,99301-3882
22920,Progressive Shippers Cooperative Association No,Janesville,53546-9427
22921,Rabun Used Car Sales,Scottsdale,85257-3102
22922,Race Car Help,Austin,78758-7841
22923,Rabun Used Car Sales,Scottsdale,85257-3102
22924,Progressive Shippers Cooperative Association No,Janesville,53546-9427
22925,Progressive Shippers Cooperative Association No,Janesville,53546-9427
22926,Race Car Help,Austin,78758-7841
22927,Ryder Truck Rental and Leasing,Middletown,06457-3834
22928,Saab-Belle Dodge,Aurora,60504-7114
22929,Ryder Truck Rental and Leasing,Middletown,06457-3834
22930,Star Enterprises Inc,Pasco,99301-3882
22931,Suburban Ford,Janesville,53546-9427
22932,Tri-State Mack Inc,Scottsdale,85257-3102
22933,U-Haul CO,Austin,78758-7841
22934,Suburban Ford,Janesville,53546-9427
22935,C & M Motors Inc,Aurora,60504-7114
22936,Tri-State Mack Inc,Austin,85257-3102
22937,Chrysler of Tri-Cities,Pasco,99301-3882
22938,Chrysler Plymouth,Janesville,53546-9427
22939,U-Haul CO,Janesville,78758-7841
22940,Buddy Storbeck's Diesel Service Inc,Scottsdale,06457-3834
22941,C & M Motors Inc,Austin,60504-7114
22942,Capitol KIA,Middletown,38701-8047
22943,Chrysler of Tri-Cities,Aurora,99301-3882
22944,Chrysler Plymouth,Greenville,53546-9427
22945,Classic Chevy,Pasco,85257-3102
22946,Clay Johnson Auto Sales,Janesville,78758-7841
22947,Diehl Motor CO Inc,Scottsdale,06457-3834
22948,Capitol KIA,Austin,38701-8047
22949,Gartner Buick Hyundai Saab,Janesville,38701-8047
22950,Hatfield Volkswagen,Scottsdale,99301-3882
22951,Iceberg Rentals,Janesville,53546-9427
22952,McKinney Dodge Chrysler Jeep,Scottsdale,85257-3102
22953,Chrysler of Tri-Cities,Middletown,99301-3882
22954,Nebo Chevrolet,Middletown,06457-3834
22955,Hatfield Volkswagen,Scottsdale,99301-3882
22956,Iceberg Rentals,Austin,53546-9427
22957,Star Enterprises Inc,Pasco,99301-3882
22958,Motor Vehicle Branch Office,Aurora,78758-7841
22959,Nebo Chevrolet,Greenville,06457-3834
22960,New Castle Ford Lincoln Mercury,Pasco,60504-7114
22961,Pars Auto Sales,Janesville,38701-8047
22962,Pitre Buick-Pontiac-Gmc of Scottsdale,Scottsdale,99301-3882
22963,Progressive Shippers Cooperative Association No,Austin,53546-9427
22964,Rabun Used Car Sales,Middletown,85257-3102
22965,Race Car Help,Aurora,78758-7841
22966,Ryder Truck Rental and Leasing,Greenville,06457-3834
22967,Saab-Belle Dodge,Pasco,60504-7114
22968,Scrivener Performance Engineering,Janesville,38701-8047
22969,Saab-Belle Dodge,Aurora,60504-7114
22970,Buddy Storbeck's Diesel Service Inc,Middletown,06457-3834
22971,Iceberg Rentals,Janesville,53546-9427
22972,McKinney Dodge Chrysler Jeep,Scottsdale,85257-3102
22973,McKinney Dodge Chrysler Jeep,Scottsdale,85257-3102
22974,Nebo Chevrolet,Middletown,06457-3834
22975,Ryder Truck Rental and Leasing,Middletown,06457-3834
22976,Saab-Belle Dodge,Aurora,60504-7114
22977,Scrivener Performance Engineering,Greenville,38701-8047
22978,Star Enterprises Inc,Pasco,99301-3882
22979,Classic Chevy,Scottsdale,85257-3102
22980,Iceberg Rentals,Janesville,53546-9427
22981,Diehl Motor CO Inc,Middletown,06457-3834
22982,Saab-Belle Dodge,Aurora,60504-7114
22983,New Castle Ford Lincoln Mercury,Aurora,60504-7114
22984,Pars Auto Sales,Greenville,38701-8047
22985,Chrysler Plymouth,Aurora,53546-9427
22986,Progressive Shippers Cooperative Association No,Janesville,53546-9427
22987,C & M Motors Inc,Aurora,60504-7114
22988,Chrysler of Tri-Cities,Pasco,99301-3882
22989,Nebo Chevrolet,Middletown,06457-3834
22990,Rabun Used Car Sales,Pasco,85257-3102
22991,New Castle Ford Lincoln Mercury,Aurora,60504-7114
22992,Pars Auto Sales,Greenville,38701-8047
22993,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,99301-3882
22994,Gartner Buick Hyundai Saab,Greenville,38701-8047
22995,Rabun Used Car Sales,Scottsdale,85257-3102
22996,Race Car Help,Austin,78758-7841
22997,Ryder Truck Rental and Leasing,Middletown,06457-3834
22998,Saab-Belle Dodge,Aurora,60504-7114
22999,Scrivener Performance Engineering,Greenville,38701-8047
23000,Suburban Ford,Janesville,53546-9427
23001,Tri-State Mack Inc,Scottsdale,85257-3102
23002,U-Haul CO,Austin,78758-7841
23003,Progressive Shippers Cooperative Association No,Janesville,53546-9427
23004,Rabun Used Car Sales,Scottsdale,85257-3102
23005,Race Car Help,Austin,78758-7841
23006,Ryder Truck Rental and Leasing,Middletown,06457-3834
23007,Saab-Belle Dodge,Aurora,60504-7114
23008,Scrivener Performance Engineering,Greenville,38701-8047
23009,Gartner Buick Hyundai Saab,Greenville,38701-8047
23010,Hatfield Volkswagen,Pasco,99301-3882
23011,Iceberg Rentals,Janesville,53546-9427
23012,Race Car Help,Austin,78758-7841
23013,Motor Vehicle Branch Office,Austin,78758-7841
23014,Nebo Chevrolet,Middletown,06457-3834
23015,New Castle Ford Lincoln Mercury,Aurora,60504-7114
23016,Pars Auto Sales,Greenville,38701-8047
23017,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,99301-3882
23018,Rabun Used Car Sales,Scottsdale,85257-3102
23019,Race Car Help,Austin,78758-7841
23020,Ryder Truck Rental and Leasing,Middletown,06457-3834
23021,Saab-Belle Dodge,Aurora,60504-7114
23022,Scrivener Performance Engineering,Greenville,38701-8047
23023,Star Enterprises Inc,Pasco,99301-3882
23024,Suburban Ford,Janesville,53546-9427
23025,Tri-State Mack Inc,Scottsdale,85257-3102
23026,U-Haul CO,Austin,78758-7841
23027,Race Car Help,Janesville,78758-7841
23028,Ryder Truck Rental and Leasing,Scottsdale,06457-3834
23029,Saab-Belle Dodge,Austin,60504-7114
23030,Star Enterprises Inc,Middletown,99301-3882
23031,Suburban Ford,Aurora,53546-9427
23032,Rabun Used Car Sales,Austin,85257-3102
23033,U-Haul CO,Pasco,78758-7841
23034,Buddy Storbeck's Diesel Service Inc,Janesville,06457-3834
23035,C & M Motors Inc,Scottsdale,60504-7114
23036,Scrivener Performance Engineering,Greenville,38701-8047
23037,Iceberg Rentals,Janesville,53546-9427
23038,Iceberg Rentals,Janesville,53546-9427
23039,Progressive Shippers Cooperative Association No,Janesville,53546-9427
23040,Tri-State Mack Inc,Scottsdale,85257-3102
23041,Rabun Used Car Sales,Scottsdale,85257-3102
23042,Race Car Help,Austin,78758-7841
23043,Ryder Truck Rental and Leasing,Middletown,06457-3834
23044,Saab-Belle Dodge,Aurora,60504-7114
23045,Star Enterprises Inc,Pasco,99301-3882
23046,Suburban Ford,Janesville,53546-9427
23047,Tri-State Mack Inc,Scottsdale,85257-3102
23048,U-Haul CO,Austin,78758-7841
23049,Buddy Storbeck's Diesel Service Inc,Middletown,06457-3834
23050,C & M Motors Inc,Aurora,60504-7114
23051,Capitol KIA,Greenville,38701-8047
23052,Chrysler of Tri-Cities,Pasco,99301-3882
23053,Chrysler Plymouth,Janesville,53546-9427
23054,Progressive Shippers Cooperative Association No,Janesville,53546-9427
23055,Saab-Belle Dodge,Aurora,60504-7114
23056,Race Car Help,Austin,78758-7841
23057,Scrivener Performance Engineering,Greenville,38701-8047
23058,Chrysler of Tri-Cities,Pasco,99301-3882
23059,Scrivener Performance Engineering,Greenville,38701-8047
23060,Iceberg Rentals,Janesville,53546-9427
23061,Suburban Ford,Janesville,53546-9427
23062,Tri-State Mack Inc,Scottsdale,85257-3102
23063,Progressive Shippers Cooperative Association No,Middletown,53546-9427
23064,Rabun Used Car Sales,Aurora,85257-3102
23065,Race Car Help,Greenville,78758-7841
23066,Ryder Truck Rental and Leasing,Pasco,06457-3834
23067,Saab-Belle Dodge,Janesville,60504-7114
23068,Scrivener Performance Engineering,Scottsdale,38701-8047
23069,Enterprise Rent A Car,Scottsdale,60504-7114
23070,Suburban Ford,Middletown,53546-9427
23071,Gartner Buick Hyundai Saab,Austin,38701-8047
23072,Capitol KIA,Austin,38701-8047
23073,Chrysler of Tri-Cities,Janesville,99301-3882
23074,Suburban Ford,Janesville,53546-9427
23075,Progressive Shippers Cooperative Association No,Janesville,53546-9427
23076,Clay Johnson Auto Sales,Middletown,78758-7841
23077,Star Enterprises Inc,Pasco,99301-3882
23078,Enterprise Rent A Car,Greenville,60504-7114
23079,Gartner Buick Hyundai Saab,Pasco,38701-8047
23080,Hatfield Volkswagen,Janesville,99301-3882
23081,Chrysler Plymouth,Janesville,53546-9427
23082,Star Enterprises Inc,Pasco,99301-3882
23083,Rabun Used Car Sales,Scottsdale,85257-3102
23084,Tri-State Mack Inc,Scottsdale,85257-3102
23085,U-Haul CO,Austin,78758-7841
23086,Capitol KIA,Austin,38701-8047
23087,Clay Johnson Auto Sales,Austin,78758-7841
23088,Diehl Motor CO Inc,Middletown,06457-3834
23089,Enterprise Rent A Car,Aurora,60504-7114
23090,New Castle Ford Lincoln Mercury,Greenville,60504-7114
23091,U-Haul CO,Austin,78758-7841
23092,C & M Motors Inc,Aurora,60504-7114
23093,Rabun Used Car Sales,Scottsdale,85257-3102
23094,Race Car Help,Austin,78758-7841
23095,Ryder Truck Rental and Leasing,Middletown,06457-3834
23096,McKinney Dodge Chrysler Jeep,Greenville,85257-3102
23097,Buddy Storbeck's Diesel Service Inc,Pasco,06457-3834
23098,C & M Motors Inc,Janesville,60504-7114
23099,Capitol KIA,Scottsdale,38701-8047
23100,Chrysler of Tri-Cities,Austin,99301-3882
23101,Iceberg Rentals,Scottsdale,53546-9427
23102,McKinney Dodge Chrysler Jeep,Austin,85257-3102
23103,Motor Vehicle Branch Office,Middletown,78758-7841
23104,Nebo Chevrolet,Aurora,06457-3834
23105,New Castle Ford Lincoln Mercury,Greenville,60504-7114
23106,Ryder Truck Rental and Leasing,Middletown,06457-3834
23107,C & M Motors Inc,Aurora,60504-7114
23108,Capitol KIA,Greenville,38701-8047
23109,Chrysler of Tri-Cities,Pasco,99301-3882
23110,Chrysler Plymouth,Janesville,53546-9427
23111,Classic Chevy,Scottsdale,85257-3102
23112,Clay Johnson Auto Sales,Austin,78758-7841
23113,Ryder Truck Rental and Leasing,Aurora,06457-3834
23114,Saab-Belle Dodge,Greenville,60504-7114
23115,McKinney Dodge Chrysler Jeep,Scottsdale,85257-3102
23116,Suburban Ford,Austin,53546-9427
23117,Nebo Chevrolet,Middletown,06457-3834
23118,New Castle Ford Lincoln Mercury,Aurora,60504-7114
23119,Pars Auto Sales,Greenville,38701-8047
23120,Saab-Belle Dodge,Aurora,60504-7114
23121,Scrivener Performance Engineering,Greenville,38701-8047
23122,Buddy Storbeck's Diesel Service Inc,Middletown,06457-3834
23123,Suburban Ford,Janesville,53546-9427
23124,Tri-State Mack Inc,Scottsdale,85257-3102
23125,U-Haul CO,Austin,78758-7841
23126,Buddy Storbeck's Diesel Service Inc,Middletown,06457-3834
23127,Chrysler Plymouth,Middletown,53546-9427
23128,Classic Chevy,Aurora,85257-3102
23129,Clay Johnson Auto Sales,Greenville,78758-7841
23130,Diehl Motor CO Inc,Pasco,06457-3834
23131,Enterprise Rent A Car,Janesville,60504-7114
23132,Gartner Buick Hyundai Saab,Scottsdale,38701-8047
23133,Motor Vehicle Branch Office,Pasco,78758-7841
23134,Pars Auto Sales,Pasco,38701-8047
23135,Pitre Buick-Pontiac-Gmc of Scottsdale,Janesville,99301-3882
23136,Progressive Shippers Cooperative Association No,Scottsdale,53546-9427
23137,Rabun Used Car Sales,Austin,85257-3102
23138,Race Car Help,Middletown,78758-7841
23139,Ryder Truck Rental and Leasing,Aurora,06457-3834
23140,Tri-State Mack Inc,Austin,85257-3102
23141,Diehl Motor CO Inc,Middletown,06457-3834
23142,Enterprise Rent A Car,Aurora,60504-7114
23143,Gartner Buick Hyundai Saab,Greenville,38701-8047
23144,Hatfield Volkswagen,Pasco,99301-3882
23145,Iceberg Rentals,Janesville,53546-9427
23146,McKinney Dodge Chrysler Jeep,Scottsdale,85257-3102
23147,Motor Vehicle Branch Office,Austin,78758-7841
23148,Nebo Chevrolet,Middletown,06457-3834
23149,New Castle Ford Lincoln Mercury,Aurora,60504-7114
